1 1
101 3
201 5
301 6
401 7
501 9
601 11
701 12
801 14
901 16
1001 18
1101 18
1201 21
1301 22
1401 22
1501 25
1601 25
1701 30
1801 30
1901 30
2001 32
2101 33
2201 36
2301 38
2401 40
2501 39
2601 41
2701 44
2801 44
2901 47
3001 48
3101 50
3201 52
3301 53
3401 54
3501 56
3601 58
3701 59
3801 77
3901 62
4001 64
4101 65
4201 67
4301 68
4401 70
4501 72
4601 73
4701 74
4801 87
4901 77
5001 79
5101 81
5201 82
5301 84
5401 85
5501 87
5601 88
5701 88
5801 91
5901 93
6001 95
6101 96
6201 98
6301 99
6401 100
6501 103
6601 103
6701 105
6801 106
6901 108
7001 109
7101 111
7201 122
7301 114
7401 115
7501 117
7601 119
7701 120
7801 122
7901 134
8001 124
8101 126
8201 128
8301 129
8401 131
8501 143
8601 133
8701 135
8801 140
8901 138
9001 139
9101 151
9201 142
9301 143
9401 149
9501 147
9601 149
9701 160
9801 151
9901 153
