1 1
101 3
201 5
301 7
401 9
501 13
601 14
701 16
801 18
901 19
1001 21
1101 23
1201 25
1301 28
1401 28
1501 34
1601 32
1701 35
1801 36
1901 38
2001 41
2101 42
2201 46
2301 49
2401 50
2501 50
2601 52
2701 54
2801 56
2901 58
3001 60
3101 63
3201 65
3301 66
3401 69
3501 70
3601 72
3701 74
3801 80
3901 78
4001 81
4101 82
4201 84
4301 87
4401 89
4501 92
4601 92
4701 92
4801 95
4901 97
5001 100
5101 103
5201 103
5301 107
5401 111
5501 113
5601 109
5701 112
5801 114
5901 119
6001 119
6101 117
6201 117
6301 124
6401 121
6501 127
6601 127
6701 133
6801 130
6901 132
7001 137
7101 143
7201 131
7301 129
7401 132
7501 135
7601 133
7701 134
7801 133
7901 137
8001 135
8101 133
8201 127
8301 130
8401 133
8501 137
8601 134
8701 137
8801 137
8901 143
9001 141
9101 143
9201 143
9301 146
9401 145
9501 149
9601 149
9701 152
9801 153
9901 154
