1 1
101 3
201 5
301 7
401 8
501 24
601 12
701 13
801 15
901 16
1001 18
1101 19
1201 21
1301 22
1401 23
1501 24
1601 27
1701 28
1801 30
1901 31
2001 33
2101 34
2201 36
2301 54
2401 40
2501 41
2601 43
2701 44
2801 46
2901 46
3001 47
3101 50
3201 51
3301 53
3401 55
3501 56
3601 58
3701 60
3801 61
3901 63
4001 64
4101 66
4201 67
4301 68
4401 70
4501 71
4601 89
4701 74
4801 75
4901 77
5001 79
5101 81
5201 82
5301 84
5401 85
5501 106
5601 88
5701 90
5801 91
5901 93
6001 95
6101 95
6201 97
6301 115
6401 101
6501 102
6601 104
6701 104
6801 106
6901 108
7001 122
7101 111
7201 112
7301 114
7401 115
7501 117
7601 119
7701 135
7801 122
7901 122
8001 125
8101 126
8201 128
8301 129
8401 145
8501 132
8601 133
8701 135
8801 136
8901 138
9001 152
9101 141
9201 143
9301 144
9401 145
9501 147
9601 148
9701 150
9801 151
9901 153
