1 1
101 3
201 4
301 7
401 7
501 10
601 11
701 13
801 13
901 16
1001 17
1101 19
1201 20
1301 21
1401 23
1501 25
1601 26
1701 29
1801 30
1901 33
2001 32
2101 34
2201 36
2301 38
2401 39
2501 40
2601 42
2701 44
2801 45
2901 46
3001 48
3101 50
3201 51
3301 53
3401 54
3501 56
3601 58
3701 60
3801 70
3901 62
4001 64
4101 65
4201 67
4301 69
4401 70
4501 72
4601 73
4701 75
4801 76
4901 78
5001 79
5101 81
5201 82
5301 84
5401 85
5501 87
5601 88
5701 99
5801 91
5901 92
6001 94
6101 96
6201 97
6301 99
6401 101
6501 113
6601 104
6701 105
6801 106
6901 108
7001 109
7101 111
7201 112
7301 124
7401 115
7501 117
7601 122
7701 120
7801 121
7901 123
8001 135
8101 126
8201 127
8301 132
8401 130
8501 131
8601 142
8701 135
8801 136
8901 141
9001 139
9101 140
9201 153
9301 144
9401 145
9501 151
9601 148
9701 149
9801 162
9901 153
