1 2
101 3
201 5
301 5
401 7
501 9
601 11
701 13
801 14
901 15
1001 18
1101 19
1201 20
1301 21
1401 24
1501 25
1601 27
1701 29
1801 30
1901 31
2001 32
2101 34
2201 35
2301 38
2401 39
2501 41
2601 43
2701 44
2801 45
2901 47
3001 49
3101 50
3201 52
3301 53
3401 55
3501 56
3601 59
3701 59
3801 61
3901 63
4001 64
4101 66
4201 67
4301 69
4401 69
4501 72
4601 73
4701 75
4801 76
4901 76
5001 79
5101 96
5201 83
5301 84
5401 84
5501 87
5601 88
5701 90
5801 91
5901 104
6001 95
6101 96
6201 97
6301 99
6401 100
6501 102
6601 103
6701 116
6801 107
6901 108
7001 109
7101 111
7201 112
7301 114
7401 126
7501 117
7601 119
7701 120
7801 121
7901 123
8001 124
8101 145
8201 128
8301 129
8401 131
8501 132
8601 133
8701 147
8801 137
8901 138
9001 140
9101 141
9201 143
9301 155
9401 146
9501 147
9601 148
9701 150
9801 161
9901 153
