1 1
101 3
201 8
301 10
401 12
501 17
601 19
701 22
801 24
901 16
1001 17
1101 18
1201 20
1301 21
1401 23
1501 25
1601 25
1701 28
1801 29
1901 31
2001 33
2101 34
2201 36
2301 37
2401 39
2501 40
2601 42
2701 43
2801 45
2901 47
3001 48
3101 50
3201 50
3301 53
3401 65
3501 56
3601 57
3701 59
3801 59
3901 62
4001 62
4101 64
4201 67
4301 67
4401 70
4501 81
4601 73
4701 74
4801 76
4901 77
5001 79
5101 80
5201 82
5301 84
5401 96
5501 87
5601 88
5701 89
5801 91
5901 92
6001 94
6101 95
6201 97
6301 100
6401 100
6501 101
6601 103
6701 103
6801 106
6901 108
7001 118
7101 111
7201 112
7301 114
7401 115
7501 117
7601 118
7701 128
7801 121
7901 123
8001 124
8101 126
8201 128
8301 129
8401 142
8501 132
8601 133
8701 135
8801 138
8901 138
9001 150
9101 142
9201 142
9301 144
9401 146
9501 147
9601 157
9701 149
9801 151
9901 153
