1 6
2 2
3 2
4 2
5 2
6 2
7 3
8 4
9 3
10 4
11 4
12 5
13 5
14 5
15 6
16 7
17 6
18 9
19 9
20 9
21 8
22 10
23 11
24 12
25 13
26 12
27 13
28 13
29 14
30 15
31 35
32 17
33 18
34 19
35 20
36 21
37 22
38 24
39 25
40 29
41 26
42 28
43 28
44 31
45 32
46 33
47 35
48 35
49 37
50 39
51 40
52 42
53 51
54 51
55 53
56 55
57 57
58 59
59 61
60 62
61 65
62 86
63 69
64 72
65 73
66 76
67 78
68 81
69 99
70 85
71 89
72 89
73 92
74 91
75 98
76 86
77 90
78 91
79 94
80 96
81 120
82 101
83 103
84 106
85 108
86 110
87 113
88 116
89 118
90 121
91 102
92 133
93 106
94 108
95 111
96 109
97 78
98 79
99 80
100 82
