1 6
2 2
3 2
4 1
5 1
6 2
7 3
8 2
9 3
10 3
11 3
12 4
13 4
14 5
15 4
16 6
17 6
18 7
19 7
20 7
21 8
22 9
23 10
24 11
25 11
26 12
27 13
28 13
29 14
30 14
31 16
32 17
33 31
34 19
35 18
36 20
37 25
38 26
39 27
40 27
41 29
42 31
43 31
44 34
45 35
46 37
47 38
48 40
49 41
50 42
51 44
52 45
53 47
54 49
55 51
56 53
57 54
58 56
59 58
60 59
61 62
62 64
63 65
64 68
65 83
66 72
67 74
68 77
69 79
70 81
71 83
72 98
73 88
74 90
75 92
76 95
77 97
78 100
79 102
80 105
81 107
82 110
83 113
84 130
85 118
86 121
87 123
88 127
89 140
90 132
91 135
92 138
93 140
94 160
95 125
96 113
97 115
98 117
99 133
100 122
