1 4
2 2
3 1
4 1
5 2
6 3
7 1
8 3
9 3
10 3
11 4
12 4
13 31
14 7
15 5
16 5
17 5
18 6
19 7
20 8
21 9
22 10
23 10
24 11
25 11
26 12
27 12
28 12
29 15
30 15
31 16
32 17
33 43
34 19
35 20
36 21
37 21
38 23
39 24
40 25
41 26
42 28
43 30
44 31
45 32
46 33
47 62
48 36
49 37
50 39
51 40
52 42
53 43
54 44
55 46
56 48
57 50
58 90
59 54
60 55
61 57
62 58
63 60
64 62
65 64
66 67
67 68
68 70
69 72
70 75
71 76
72 79
73 80
74 92
75 84
76 87
77 88
78 91
79 93
80 123
81 98
82 100
83 102
84 106
85 108
86 147
87 113
88 115
89 118
90 120
91 139
92 126
93 129
94 131
95 134
96 172
97 140
98 143
99 145
100 149
