1 3
2 1
3 1
4 1
5 0
6 1
7 1
8 1
9 1
10 2
11 2
12 2
13 2
14 2
15 2
16 4
17 4
18 4
19 3
20 5
21 5
22 5
23 6
24 6
25 7
26 7
27 10
28 10
29 9
30 12
31 11
32 12
33 14
34 12
35 11
36 12
37 12
38 13
39 13
40 14
41 14
42 15
43 16
44 17
45 18
46 19
47 19
48 20
49 21
50 22
51 22
52 22
53 24
54 25
55 26
56 27
57 28
58 29
59 30
60 30
61 48
62 32
63 33
64 34
65 35
66 37
67 38
68 38
69 40
70 41
71 42
72 43
73 44
74 46
75 47
76 48
77 49
78 50
79 52
80 53
81 54
82 56
83 57
84 58
85 74
86 61
87 62
88 64
89 65
90 67
91 68
92 69
93 71
94 87
95 74
96 75
97 77
98 78
99 80
100 82
