1 7
2 1
3 1
4 2
5 2
6 2
7 2
8 3
9 3
10 3
11 3
12 3
13 4
14 4
15 4
16 6
17 6
18 7
19 8
20 8
21 9
22 9
23 10
24 10
25 11
26 12
27 31
28 13
29 14
30 15
31 16
32 17
33 18
34 19
35 20
36 21
37 24
38 21
39 24
40 26
41 26
42 26
43 44
44 30
45 32
46 33
47 34
48 36
49 37
50 38
51 40
52 49
53 43
54 45
55 46
56 48
57 50
58 51
59 53
60 54
61 56
62 58
63 60
64 76
65 64
66 66
67 68
68 70
69 71
70 73
71 76
72 97
73 80
74 82
75 85
76 86
77 88
78 92
79 109
80 95
81 124
82 101
83 102
84 104
85 120
86 110
87 113
88 115
89 118
90 133
91 123
92 125
93 128
94 131
95 134
96 136
97 139
98 142
99 145
100 165
