1 2
2 2
3 1
4 1
5 1
6 1
7 1
8 1
9 1
10 2
11 2
12 2
13 1
14 3
15 3
16 3
17 3
18 4
19 3
20 4
21 4
22 6
23 6
24 6
25 6
26 6
27 8
28 7
29 7
30 9
31 9
32 9
33 10
34 11
35 11
36 12
37 13
38 13
39 13
40 14
41 14
42 16
43 16
44 17
45 18
46 19
47 19
48 20
49 20
50 21
51 22
52 23
53 24
54 25
55 26
56 27
57 28
58 38
59 30
60 30
61 32
62 33
63 34
64 34
65 35
66 37
67 38
68 39
69 40
70 41
71 42
72 43
73 52
74 45
75 47
76 48
77 49
78 50
79 51
80 60
81 54
82 55
83 57
84 58
85 71
86 61
87 64
88 64
89 65
90 67
91 68
92 81
93 71
94 82
95 74
96 75
97 77
98 79
99 80
100 82
