1 6
2 2
3 1
4 1
5 1
6 2
7 2
8 3
9 2
10 3
11 4
12 3
13 4
14 5
15 5
16 6
17 5
18 6
19 7
20 9
21 9
22 10
23 9
24 11
25 11
26 12
27 17
28 15
29 15
30 15
31 16
32 18
33 17
34 19
35 21
36 20
37 22
38 23
39 23
40 25
41 27
42 28
43 29
44 34
45 35
46 36
47 37
48 39
49 41
50 42
51 44
52 45
53 47
54 49
55 51
56 53
57 55
58 56
59 58
60 60
61 62
62 90
63 66
64 68
65 70
66 72
67 74
68 76
69 104
70 81
71 83
72 86
73 88
74 99
75 110
76 94
77 97
78 100
79 102
80 105
81 125
82 110
83 113
84 115
85 118
86 137
87 124
88 126
89 129
90 132
91 134
92 138
93 141
94 144
95 164
96 150
97 153
98 156
99 186
100 163
