1 1
2 0
3 1
4 1
5 1
6 1
7 2
8 3
9 6
10 9
11 19
12 34
13 68
14 134
15 267
16 545
17 1076
18 2171
19 4307
20 8642
21 17220
22 34506
23 69006
24 137936
25 273078
