1 1
2 0
3 0
4 1
5 2
6 2
7 6
8 10
9 20
10 39
11 77
12 158
13 313
14 605
15 1224
16 2442
17 4873
18 9714
19 19501
20 38895
21 77812
22 155986
23 315463
24 623491
25 1246280
