1000 113
26000 3971
51000 8595
76000 12784
101000 17237
126000 22870
151000 27043
176000 31613
201000 36858
226000 42606
251000 46709
276000 51503
301000 56611
326000 62317
351000 66583
376000 73692
401000 77812
426000 82202
451000 89901
476000 95209
501000 99579
526000 101516
551000 107724
576000 119194
601000 122639
626000 124155
651000 127388
676000 136777
701000 137227
726000 147892
751000 151626
776000 160548
801000 159970
826000 168483
851000 177321
876000 179956
901000 187841
926000 190395
951000 193301
976000 203579
