1000 113
26000 4134
51000 8432
76000 12537
101000 17272
126000 22370
151000 29017
176000 32314
201000 38614
226000 41315
251000 46694
276000 53075
301000 58024
326000 62542
351000 67390
376000 72520
401000 84639
426000 83066
451000 89551
476000 104050
501000 97494
526000 110212
551000 113900
576000 118860
601000 122263
626000 125048
651000 129243
676000 138248
701000 139984
726000 146523
751000 164661
776000 165285
801000 162369
826000 169813
851000 170129
876000 178122
901000 192232
926000 188562
951000 198266
976000 200386
