1000 111
26000 4089
51000 8715
76000 12784
101000 17048
126000 23164
151000 27843
176000 32872
201000 36889
226000 42521
251000 46352
276000 51529
301000 58185
326000 61615
351000 65264
376000 70961
401000 83234
426000 92933
451000 90659
476000 92327
501000 96138
526000 105750
551000 106135
576000 112871
601000 121969
626000 121869
651000 129219
676000 136853
701000 143833
726000 149938
751000 151690
776000 156841
801000 168850
826000 171665
851000 174219
876000 181573
901000 182499
926000 188160
951000 197927
976000 210987
