1000 312
3500 1360
6000 2371
8500 3483
11000 4565
13500 3146
16000 3691
18500 4416
21000 5129
23500 5710
26000 6494
28500 7191
31000 8022
33500 8417
36000 9403
38500 9885
41000 10613
43500 11774
46000 12058
48500 12749
51000 13571
53500 13974
56000 15094
58500 15761
61000 16037
63500 16635
66000 18916
68500 18396
71000 19635
73500 21248
76000 20645
78500 21954
81000 22088
83500 23291
86000 24696
88500 25892
91000 26410
93500 26261
96000 27011
98500 28871
101000 28639
103500 29736
106000 31118
108500 30996
111000 31650
113500 32082
116000 34010
118500 33445
121000 33439
123500 36544
126000 39131
128500 38681
131000 37682
133500 38522
136000 39248
138500 40080
141000 41590
143500 41639
146000 42425
148500 44791
151000 44775
153500 45666
156000 45895
158500 48906
161000 48731
163500 51092
166000 51096
168500 49922
171000 51341
173500 51652
176000 54132
178500 53541
181000 54088
183500 53900
186000 56960
188500 58117
191000 56679
193500 60914
196000 57580
198500 59635
201000 60532
203500 62418
206000 62899
208500 64154
211000 65087
213500 67505
216000 71525
218500 74771
221000 72021
223500 68796
226000 72646
228500 70813
231000 71108
233500 69072
236000 72406
238500 73754
241000 77550
243500 74325
246000 75685
248500 77138
251000 77211
253500 77256
256000 79216
258500 78797
261000 78591
263500 80623
266000 88601
268500 86096
271000 89413
273500 89068
276000 89226
278500 83756
281000 88134
283500 85684
286000 87704
288500 89297
291000 87692
293500 94122
296000 89762
298500 93762
301000 94557
303500 95143
306000 97826
308500 98745
311000 98272
313500 97798
316000 100905
318500 100426
321000 103498
323500 101061
326000 106127
328500 103975
331000 102438
333500 105940
336000 107696
338500 103890
341000 110122
343500 106966
346000 111117
348500 110829
351000 105209
353500 117119
356000 109646
358500 114226
361000 116040
363500 115853
366000 112291
368500 116677
371000 117086
373500 118472
376000 117348
378500 118976
381000 113125
383500 109484
386000 101821
388500 98188
391000 93805
393500 91314
396000 88169
398500 85165
401000 83145
403500 76756
406000 77339
408500 78954
411000 80164
413500 83208
416000 78997
418500 81077
421000 82457
423500 79596
426000 84991
428500 87232
431000 82354
433500 86972
436000 84904
438500 84637
441000 84339
443500 86214
446000 88155
448500 88360
451000 89460
453500 89438
456000 89245
458500 85908
461000 88591
463500 91731
466000 89609
468500 94452
471000 101827
473500 91924
476000 92509
478500 92060
481000 92647
483500 92275
486000 94517
488500 94788
491000 96987
493500 95406
496000 102151
498500 96743
501000 95909
503500 102780
506000 100441
508500 97508
511000 100060
513500 99724
516000 101056
518500 102188
521000 103694
523500 100915
526000 105799
528500 103406
531000 105279
533500 104990
536000 105245
538500 108531
541000 115852
543500 121547
546000 123111
548500 119094
551000 127516
553500 126764
556000 121475
558500 127598
561000 121144
563500 124237
566000 126339
568500 126421
571000 121885
573500 126692
576000 128609
578500 124618
581000 124520
583500 125616
586000 130755
588500 126523
591000 127170
593500 129340
596000 128523
598500 131468
601000 130601
603500 127106
606000 130154
608500 132362
611000 138247
613500 130953
616000 131543
618500 131920
621000 134929
623500 138249
626000 139554
628500 141149
631000 133258
633500 136115
636000 136620
638500 140788
641000 141145
643500 138665
646000 140760
648500 140147
651000 145419
653500 139966
656000 138833
658500 143407
661000 141172
663500 144785
666000 149597
668500 150579
671000 151005
673500 148766
676000 148730
678500 154787
681000 150706
683500 150183
686000 148371
688500 156791
691000 147195
693500 153686
696000 151108
698500 151230
701000 154209
703500 152714
706000 156926
708500 156039
711000 154477
713500 156633
716000 155674
718500 156636
721000 163244
723500 155362
726000 162644
728500 165526
731000 156091
733500 166716
736000 165990
738500 162234
741000 161346
743500 160790
746000 163340
748500 169118
751000 168288
753500 172736
756000 167512
758500 166143
761000 169044
763500 167073
766000 178251
768500 171126
771000 174646
773500 173067
776000 168929
778500 172616
781000 170989
783500 170095
786000 175042
788500 176104
791000 174824
793500 180280
796000 172651
798500 181551
801000 178453
803500 177316
806000 176569
808500 177662
811000 173476
813500 176405
816000 183349
818500 180084
821000 180353
823500 187441
826000 176715
828500 180999
831000 181336
833500 187333
836000 191477
838500 185785
841000 188024
843500 185841
846000 181910
848500 182773
851000 190836
853500 190971
856000 191984
858500 185571
861000 192674
863500 188294
866000 192592
868500 188549
871000 188823
873500 190599
876000 198631
878500 199574
881000 192870
883500 198059
886000 193154
888500 191859
891000 206019
893500 192287
896000 202715
898500 199218
901000 210288
903500 209598
906000 213323
908500 214594
911000 210609
913500 211852
916000 210074
918500 214477
921000 219094
923500 212218
926000 192406
928500 190636
931000 186044
933500 191335
936000 189287
938500 193287
941000 189762
943500 194091
946000 196243
948500 187045
951000 198296
953500 197741
956000 190460
958500 198045
961000 196782
963500 198243
966000 194675
968500 191825
971000 202585
973500 203056
976000 197772
978500 199641
981000 217354
983500 202282
986000 199805
988500 198215
991000 204383
993500 199516
996000 211425
998500 204211
