1000 108
26000 4088
51000 8425
76000 13462
101000 18640
126000 22598
151000 27490
176000 30896
201000 38543
226000 41636
251000 48050
276000 53632
301000 56704
326000 64704
351000 67619
376000 74361
401000 78873
426000 85348
451000 90685
476000 94433
501000 99069
526000 103318
551000 108392
576000 117080
601000 120071
626000 124525
651000 126536
676000 137969
701000 143374
726000 144754
751000 155002
776000 165677
801000 165061
826000 172920
851000 175201
876000 177575
901000 186668
926000 203062
951000 195006
976000 215338
