1000 108
26000 4119
51000 8801
76000 14028
101000 18978
126000 24014
151000 29588
176000 32485
201000 35946
226000 41534
251000 48706
276000 51594
301000 56792
326000 62988
351000 65353
376000 71208
401000 77094
426000 82883
451000 88326
476000 93045
501000 101738
526000 104534
551000 109792
576000 114723
601000 121100
626000 126801
651000 133075
676000 132760
701000 139468
726000 147285
751000 156409
776000 160359
801000 159041
826000 168725
851000 169581
876000 187492
901000 187890
926000 193593
951000 198206
976000 200222
