1000 108
26000 4205
51000 8719
76000 12914
101000 18140
126000 22008
151000 28614
176000 32382
201000 36751
226000 41868
251000 47322
276000 51325
301000 56479
326000 61815
351000 69618
376000 72902
401000 78026
426000 85167
451000 91817
476000 93878
501000 98240
526000 108622
551000 110781
576000 111961
601000 116855
626000 124170
651000 149038
676000 148761
701000 141119
726000 143617
751000 148169
776000 156902
801000 162700
826000 172969
851000 176381
876000 178466
901000 187158
926000 190981
951000 199858
976000 198312
