1 4
2 1
3 1
4 1
5 3
6 2
7 2
8 4
9 4
10 4
11 4
12 4
13 4
14 3
15 4
16 6
17 6
18 5
19 8
20 8
21 6
22 8
23 9
24 8
25 8
26 8
27 10
28 8
29 8
30 7
31 8
32 9
33 12
34 9
35 10
36 11
37 12
38 13
39 16
40 19
41 12
42 14
43 13
44 16
45 12
46 15
47 13
48 14
49 11
50 15
51 14
52 14
53 15
54 16
55 14
56 18
57 17
58 13
59 15
60 22
61 15
62 17
63 15
64 19
65 17
66 16
67 19
68 17
69 19
70 34
71 21
72 22
73 22
74 23
75 23
76 22
77 23
78 26
79 23
80 25
81 25
82 26
83 26
84 25
85 26
86 26
87 23
88 29
89 24
90 29
91 27
92 28
93 32
94 29
95 26
96 27
97 28
98 32
99 28
100 28
