1 4
2 1
3 1
4 0
5 2
6 2
7 2
8 3
9 3
10 3
11 4
12 4
13 4
14 4
15 4
16 4
17 5
18 5
19 8
20 8
21 6
22 7
23 7
24 5
25 8
26 7
27 10
28 7
29 7
30 8
31 9
32 7
33 10
34 12
35 10
36 12
37 11
38 12
39 12
40 14
41 11
42 15
43 13
44 12
45 13
46 16
47 16
48 26
49 11
50 14
51 18
52 13
53 12
54 14
55 13
56 19
57 15
58 14
59 15
60 20
61 17
62 14
63 16
64 18
65 17
66 18
67 17
68 17
69 21
70 19
71 31
72 19
73 21
74 23
75 20
76 26
77 22
78 25
79 25
80 28
81 28
82 26
83 25
84 26
85 27
86 26
87 26
88 36
89 29
90 26
91 25
92 25
93 28
94 26
95 26
96 25
97 26
98 25
99 27
100 29
