1 4
2 1
3 1
4 1
5 1
6 3
7 2
8 3
9 3
10 4
11 3
12 6
13 5
14 5
15 5
16 5
17 7
18 7
19 9
20 9
21 9
22 8
23 8
24 8
25 7
26 9
27 15
28 9
29 7
30 9
31 11
32 10
33 14
34 12
35 12
36 13
37 13
38 14
39 15
40 19
41 20
42 16
43 16
44 14
45 18
46 21
47 16
48 16
49 20
50 20
51 22
52 18
53 17
54 18
55 21
56 25
57 19
58 18
59 17
60 29
61 17
62 19
63 21
64 25
65 19
66 23
67 23
68 22
69 33
70 24
71 22
72 23
73 25
74 28
75 30
76 32
77 26
78 29
79 30
80 33
81 30
82 32
83 29
84 40
85 30
86 33
87 28
88 32
89 33
90 31
91 28
92 29
93 34
94 28
95 30
96 30
97 43
98 29
99 31
100 28
