1 6
2 2
3 2
4 2
5 6
6 4
7 4
8 4
9 6
10 9
11 7
12 6
13 9
14 7
15 7
16 7
17 9
18 10
19 12
20 13
21 12
22 13
23 12
24 11
25 29
26 15
27 20
28 15
29 15
30 14
31 13
32 15
33 23
34 17
35 21
36 19
37 19
38 18
39 27
40 30
41 41
42 23
43 24
44 24
45 24
46 33
47 29
48 19
49 27
50 24
51 34
52 29
53 28
54 24
55 29
56 35
57 29
58 31
59 27
60 41
61 30
62 30
63 30
64 35
65 41
66 32
67 30
68 31
69 33
70 34
71 36
72 39
73 38
74 43
75 44
76 45
77 39
78 42
79 41
80 46
81 48
82 47
83 50
84 48
85 69
86 48
87 46
88 50
89 52
90 47
91 47
92 49
93 112
94 48
95 51
96 49
97 51
98 48
99 52
100 49
