1 3
2 1
3 1
4 1
5 2
6 1
7 1
8 2
9 2
10 4
11 4
12 3
13 3
14 4
15 4
16 5
17 6
18 6
19 6
20 7
21 7
22 6
23 7
24 7
25 7
26 7
27 10
28 6
29 6
30 8
31 8
32 8
33 11
34 9
35 8
36 11
37 13
38 14
39 11
40 17
41 14
42 14
43 12
44 12
45 14
46 16
47 14
48 13
49 14
50 16
51 15
52 17
53 15
54 12
55 14
56 17
57 13
58 15
59 16
60 22
61 16
62 15
63 14
64 18
65 15
66 16
67 16
68 16
69 20
70 18
71 17
72 20
73 21
74 20
75 22
76 24
77 24
78 25
79 27
80 24
81 28
82 26
83 42
84 25
85 25
86 27
87 25
88 28
89 25
90 28
91 23
92 26
93 34
94 25
95 26
96 27
97 28
98 36
99 25
100 27
