1 7
2 2
3 2
4 2
5 6
6 3
7 4
8 3
9 6
10 5
11 6
12 5
13 7
14 7
15 9
16 8
17 7
18 9
19 13
20 14
21 12
22 13
23 14
24 13
25 13
26 16
27 19
28 17
29 15
30 20
31 15
32 13
33 26
34 19
35 17
36 19
37 21
38 20
39 26
40 31
41 25
42 20
43 26
44 41
45 28
46 36
47 25
48 28
49 29
50 29
51 33
52 28
53 29
54 26
55 26
56 31
57 25
58 32
59 30
60 47
61 25
62 33
63 29
64 35
65 31
66 29
67 31
68 38
69 34
70 40
71 42
72 45
73 47
74 46
75 44
76 46
77 52
78 47
79 53
80 66
81 50
82 54
83 54
84 36
85 41
86 39
87 38
88 39
89 40
90 39
91 45
92 44
93 50
94 28
95 28
96 29
97 22
98 30
99 26
100 28
