1 3
2 1
3 0
4 1
5 2
6 2
7 3
8 2
9 2
10 4
11 3
12 5
13 3
14 4
15 4
16 4
17 4
18 6
19 7
20 8
21 6
22 6
23 7
24 8
25 6
26 6
27 11
28 9
29 8
30 7
31 8
32 8
33 12
34 9
35 8
36 11
37 10
38 12
39 12
40 15
41 12
42 13
43 13
44 12
45 13
46 17
47 12
48 15
49 13
50 17
51 18
52 13
53 11
54 16
55 12
56 17
57 15
58 15
59 12
60 20
61 14
62 15
63 13
64 18
65 16
66 15
67 18
68 19
69 18
70 18
71 22
72 20
73 22
74 21
75 22
76 26
77 24
78 25
79 27
80 28
81 29
82 27
83 25
84 26
85 26
86 29
87 26
88 25
89 28
90 25
91 26
92 28
93 33
94 27
95 27
96 29
97 27
98 28
99 28
100 26
