10 39
15 108
20 238
25 431
30 719
35 1295
40 1878
45 2780
50 3952
55 3739
60 3329
65 4174
70 5245
75 6475
80 7929
85 9588
90 11415
95 13396
100 15551
105 17865
110 20645
115 23781
120 26456
125 30205
130 33821
135 38022
140 42405
145 47555
150 52437
155 58091
160 63728
165 70459
170 75973
175 83978
180 90616
185 97051
190 106165
195 116223
200 124453
205 134198
210 144604
215 155423
220 168121
225 186423
230 194697
235 207977
240 220303
245 236391
250 251880
255 266643
260 280714
265 296175
270 315991
275 332441
280 353038
285 372238
290 392250
295 409605
300 428808
