10 12
15 32
20 70
25 127
30 235
35 393
40 564
45 825
50 1139
55 1523
60 1947
65 2508
70 3068
75 3860
80 4790
85 5638
90 6712
95 7855
100 9202
105 10542
110 12382
115 14109
120 16188
125 18157
130 20444
135 23071
140 25878
145 28011
150 31461
155 34468
160 38873
165 41878
170 45152
175 49894
180 55052
185 58947
190 65307
195 71279
200 76287
205 82546
210 86917
215 93742
220 100676
225 106130
230 114227
235 121902
240 129524
245 138495
250 146968
255 155030
260 166167
265 175315
270 184480
275 196131
280 207303
285 218299
290 230103
295 240753
300 254854
