10 36
15 94
20 250
25 416
30 724
35 1178
40 1724
45 2458
50 3709
55 3720
60 3225
65 4182
70 5244
75 6439
80 7843
85 9347
90 11212
95 13265
100 15545
105 18101
110 20660
115 23635
120 26854
125 29699
130 34046
135 39562
140 42553
145 47472
150 52002
155 58321
160 63885
165 70594
170 78957
175 86562
180 106198
185 115611
190 125387
195 135552
200 147869
205 158448
210 167823
215 181263
220 194350
225 207692
230 221725
235 209468
240 214798
245 208654
250 200865
255 194692
260 187557
265 183039
270 185279
275 195363
280 205278
285 220600
290 232797
295 242901
300 254182
