10 25
15 72
20 160
25 310
30 553
35 889
40 1585
45 1822
50 2529
55 4250
60 4727
65 2514
70 3155
75 3839
80 4733
85 5644
90 6812
95 7830
100 9315
105 10715
110 12271
115 14048
120 15897
125 18223
130 20443
135 22920
140 25593
145 28247
150 32225
155 34752
160 39349
165 42081
170 45765
175 52755
180 69047
185 60530
190 66696
195 72405
200 75453
205 80911
210 87557
215 93619
220 100331
225 106832
230 115989
235 123855
240 132978
245 141481
250 150223
255 161331
260 169805
265 177970
270 204306
275 232636
280 249430
285 263459
290 230250
295 245191
300 299398
