10 12
15 32
20 72
25 139
30 228
35 398
40 555
45 820
50 1137
55 1484
60 1963
65 2506
70 3072
75 3814
80 4650
85 5663
90 6834
95 7911
100 9276
105 10635
110 12363
115 14800
120 15946
125 18157
130 20189
135 23145
140 25468
145 28269
150 31485
155 35066
160 38486
165 42514
170 45905
175 49867
180 54274
185 60073
190 65637
195 71083
200 75091
205 81063
210 86822
215 93246
220 98520
225 106413
230 113719
235 122574
240 129672
245 136567
250 145664
255 155308
260 164952
265 175065
270 185148
275 195039
280 206007
285 217567
290 227881
295 240425
300 253544
