10 12
15 31
20 70
25 141
30 236
35 380
40 543
45 799
50 1115
55 1503
60 2022
65 2500
70 3172
75 3864
80 4602
85 5565
90 6669
95 8019
100 9471
105 10739
110 12432
115 14953
120 16063
125 18420
130 20830
135 23196
140 25287
145 28629
150 31414
155 34824
160 37727
165 41857
170 46136
175 49970
180 54290
185 59479
190 65040
195 71553
200 75523
205 81298
210 85911
215 94124
220 99850
225 106182
230 114540
235 122087
240 129957
245 137901
250 146179
255 154498
260 164536
265 175027
270 184988
275 196115
280 207237
285 217351
290 227687
295 242155
300 253834
