10 25
15 32
20 73
25 134
30 241
35 389
40 558
45 810
50 1129
55 1446
60 1957
65 2570
70 3171
75 3839
80 4751
85 5696
90 6655
95 7963
100 9410
105 10705
110 12411
115 14429
120 16114
125 18255
130 20932
135 23183
140 25842
145 28989
150 31920
155 35098
160 38490
165 42515
170 46325
175 50528
180 55508
185 60276
190 65104
195 71719
200 75671
205 81993
210 87500
215 93995
220 101587
225 108359
230 115834
235 122110
240 130240
245 139155
250 149337
255 158137
260 164572
265 177408
270 186869
275 196943
280 207405
285 219117
290 230632
295 242883
300 257924
