10 12
15 45
20 72
25 135
30 231
35 375
40 580
45 819
50 1102
55 1446
60 1990
65 2508
70 3091
75 3821
80 4715
85 5579
90 6738
95 7927
100 9153
105 10597
110 12048
115 14103
120 15758
125 18100
130 20218
135 22748
140 25468
145 28146
150 31336
155 34865
160 38249
165 41767
170 46265
175 50195
180 54746
185 58985
190 64691
195 72097
200 75625
205 81262
210 87096
215 93628
220 98402
225 106496
230 113820
235 121538
240 130100
245 138695
250 146009
255 156556
260 164592
265 174018
270 184075
275 195543
280 207823
285 215928
290 229872
295 238960
300 253345
