1000 103
26000 3671
51000 8025
76000 12542
101000 16143
126000 20489
151000 25547
176000 30591
201000 34092
226000 38852
251000 43351
276000 49275
301000 54708
326000 58303
351000 62113
376000 67731
401000 73981
426000 76021
451000 83045
476000 87322
501000 93938
526000 97724
551000 102306
576000 106094
601000 113425
626000 113208
651000 122987
676000 125199
701000 134114
726000 140744
751000 145167
776000 151226
801000 153620
826000 156719
851000 166885
876000 175366
901000 176256
926000 180699
951000 186152
976000 189234
