1000 107
26000 3827
51000 7952
76000 12621
101000 16197
126000 21755
151000 24716
176000 30224
201000 34386
226000 39331
251000 44135
276000 50566
301000 52027
326000 56810
351000 62593
376000 67893
401000 73199
426000 78424
451000 82875
476000 89125
501000 91504
526000 100422
551000 104540
576000 108248
601000 112220
626000 121591
651000 123516
676000 125218
701000 135048
726000 133951
751000 149813
776000 146566
801000 162457
826000 158844
851000 171015
876000 175669
901000 181424
926000 181594
951000 185944
976000 187370
