1000 94
26000 4029
51000 8035
76000 11774
101000 16444
126000 21218
151000 27327
176000 30192
201000 34108
226000 40450
251000 44247
276000 46994
301000 52497
326000 58341
351000 65323
376000 67318
401000 72763
426000 79084
451000 82276
476000 88775
501000 93168
526000 99115
551000 108939
576000 106596
601000 109043
626000 118099
651000 125471
676000 128353
701000 135148
726000 140397
751000 142314
776000 145721
801000 155007
826000 161040
851000 161555
876000 177321
901000 179208
926000 180568
951000 187741
976000 193248
