1000 110
26000 3894
51000 8146
76000 11414
101000 16665
126000 21760
151000 26476
176000 33959
201000 33674
226000 39035
251000 46806
276000 48998
301000 53831
326000 57138
351000 65264
376000 65892
401000 71827
426000 77200
451000 82013
476000 91359
501000 93569
526000 99497
551000 102611
576000 110945
601000 117642
626000 125487
651000 122316
676000 127932
701000 132301
726000 140091
751000 143834
776000 151492
801000 160976
826000 154534
851000 160710
876000 181314
901000 178597
926000 188465
951000 186059
976000 192530
