1000 105
26000 3650
51000 7712
76000 12052
101000 16062
126000 21259
151000 25732
176000 28687
201000 36208
226000 38938
251000 44467
276000 47665
301000 53173
326000 56281
351000 63794
376000 67506
401000 73314
426000 79601
451000 82560
476000 84822
501000 91980
526000 97008
551000 104211
576000 108873
601000 115610
626000 117580
651000 119901
676000 129974
701000 138457
726000 143611
751000 142439
776000 144825
801000 154115
826000 159720
851000 167989
876000 166382
901000 174765
926000 175578
951000 189266
976000 187999
