10 16
20 7
30 8
40 15
50 14
60 20
70 22
80 31
90 35
100 39
110 46
120 44
130 52
140 53
150 68
160 65
170 78
180 84
190 97
200 97
210 110
220 119
230 128
240 130
250 143
260 151
270 182
280 183
290 178
300 190
310 218
320 211
330 225
340 232
350 263
360 258
370 276
380 350
390 309
400 335
